,Group,Title,Member,keyword,thumbnail
657,aespa,Supernova,지젤,"['시간', '에스파', '연기', '뮤비', '생일']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3%E1%84%91%E1%85%A1_%E1%84%8C%E1%85%B5%E1%84%8C%E1%85%A6%E1%86%AF.jpeg?raw=true
658,aespa,Supernova,카리나,"['에스파', '노래', '뮤비', '컨셉', '초신성']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3%E1%84%91%E1%85%A1_%E1%84%8F%E1%85%A1%E1%84%85%E1%85%B5%E1%84%82%E1%85%A1.jpeg?raw=true
659,aespa,Welcome To MY World (Feat. nævis),닝닝,"['오프닝', '목소리', '노래', '보컬', '콘서트']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3%E1%84%91%E1%85%A1_%E1%84%82%E1%85%B5%E1%86%BC%E1%84%82%E1%85%B5%E1%86%BC.jpeg?raw=true
660,aespa,Welcome To MY World (Feat. nævis),윈터,"['목소리', '사랑해', '에스파', '보컬', '기대']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3%E1%84%91%E1%85%A1_%E1%84%8B%E1%85%B1%E1%86%AB%E1%84%90%E1%85%A5.jpeg?raw=true
661,aespa,Welcome To MY World (Feat. nævis),지젤,"['수석', '샤이닝', '화장', '메이크업', '알러뷰']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3%E1%84%91%E1%85%A1_%E1%84%8C%E1%85%B5%E1%84%8C%E1%85%A6%E1%86%AF.jpeg?raw=true
662,aespa,Welcome To MY World (Feat. nævis),카리나,"['노래', '에스파', '사랑해', '금발', '신곡']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3%E1%84%91%E1%85%A1_%E1%84%8F%E1%85%A1%E1%84%85%E1%85%B5%E1%84%82%E1%85%A1.jpeg?raw=true
663,tripleS,All,공유빈,"['화이팅', '트리플에스', '노래', '왤케', '사랑해']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%80%E1%85%A9%E1%86%BC%E1%84%8B%E1%85%B2%E1%84%87%E1%85%B5%E1%86%AB.jpeg?raw=true
664,tripleS,All,곽연지,"['데뷔', '노래', '에볼루션', '뮤비', '곽연']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%80%E1%85%AA%E1%86%A8%E1%84%8B%E1%85%A7%E1%86%AB%E1%84%8C%E1%85%B5.jpeg?raw=true
665,tripleS,All,김나경,"['데뷔', '노래', '트리플에스', '파트', '화이팅']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%80%E1%85%B5%E1%86%B7%E1%84%82%E1%85%A1%E1%84%80%E1%85%A7%E1%86%BC.jpeg?raw=true
666,tripleS,All,김수민,"['화이팅', '뮤비', '크아', '얼굴', '트리플에스']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%80%E1%85%B5%E1%86%B7%E1%84%89%E1%85%AE%E1%84%86%E1%85%B5%E1%86%AB.jpeg?raw=true
667,tripleS,All,김유연,"['노래', '데뷔', '사랑해', '뮤비', '화이팅']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%80%E1%85%B5%E1%86%B7%E1%84%8B%E1%85%B2%E1%84%8B%E1%85%A7%E1%86%AB.jpeg?raw=true
668,tripleS,All,김채연,"['사랑해', '화이팅', '노래', '파이팅', '데뷔']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%80%E1%85%B5%E1%86%B7%E1%84%8E%E1%85%A2%E1%84%8B%E1%85%A7%E1%86%AB.jpeg?raw=true
669,tripleS,All,김채원,"['응원', '최애', '데뷔', '트리플', '르세라핌']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%80%E1%85%B5%E1%86%B7%E1%84%8E%E1%85%A2%E1%84%8B%E1%85%AF%E1%86%AB.jpeg?raw=true
670,tripleS,All,니엔,"['데뷔', '노래', '뮤비', '화이팅', '트리플에스']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%82%E1%85%B5%E1%84%8B%E1%85%A6%E1%86%AB.jpeg?raw=true
671,tripleS,All,린,"['노래', '뮤비', '트리플에스', '보람', '데뷔']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%85%E1%85%B5%E1%86%AB.jpeg?raw=true
672,tripleS,All,마유,"['데뷔', '에볼루션', '노래', '뮤비', '화이팅']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%86%E1%85%A1%E1%84%8B%E1%85%B2.jpeg?raw=true
673,tripleS,All,박소현,"['크아', '노래', '파트', '뮤비', '데뷔']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%87%E1%85%A1%E1%86%A8%E1%84%89%E1%85%A9%E1%84%92%E1%85%A7%E1%86%AB.jpeg?raw=true
674,tripleS,All,박시온,"['화이팅', '데뷔', '빈사', '아사', '사랑해']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%87%E1%85%A1%E1%86%A8%E1%84%89%E1%85%B5%E1%84%8B%E1%85%A9%E1%86%AB.jpeg?raw=true
675,tripleS,All,서다현,"['비주얼', '노래', '보컬', '우산', '화이팅']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%89%E1%85%A5%E1%84%83%E1%85%A1%E1%84%92%E1%85%A7%E1%86%AB.jpeg?raw=true
676,tripleS,All,서아,"['응원', '활동', '선배', '화이팅', '나인뮤지스']",
677,tripleS,All,설린,"['화이팅', '데뷔', '빈사', '아사', '사랑해']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%89%E1%85%A5%E1%86%AF%E1%84%85%E1%85%B5%E1%86%AB.jpeg?raw=true
678,tripleS,All,신위,"['데뷔', '비누', '노래', '비주얼', '뮤비']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%89%E1%85%B5%E1%86%AB%E1%84%8B%E1%85%B1.jpeg?raw=true
679,tripleS,All,윤서연,"['윤서', '트리플에스', '화이팅', '노래', '사랑해']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%8B%E1%85%B2%E1%86%AB%E1%84%89%E1%85%A5%E1%84%8B%E1%85%A7%E1%86%AB.jpeg?raw=true
680,tripleS,All,이지우,"['비쥬', '노래', '화이팅', '음색', '데뷔']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5%E1%84%8B%E1%85%AE.jpeg?raw=true
681,tripleS,All,정하연,"['첫째', '둘째', '화이팅', '트리플에스', '선택']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%8C%E1%85%A5%E1%86%BC%E1%84%92%E1%85%A1%E1%84%8B%E1%85%A7%E1%86%AB.jpeg?raw=true
682,tripleS,All,정혜린,"['데뷔', '트리플에스', '노래', '지리', '유닛']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%8C%E1%85%A5%E1%86%BC%E1%84%92%E1%85%A8%E1%84%85%E1%85%B5%E1%86%AB.jpeg?raw=true
683,tripleS,All,주빈,"['혹시', '멤버', '센터', '왼쪽', '화이팅']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%8C%E1%85%AE%E1%84%87%E1%85%B5%E1%86%AB.jpeg?raw=true
684,tripleS,All,지연,"['노래', '사랑해', '뮤비', '데뷔', '윤서']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%8C%E1%85%B5%E1%84%8B%E1%85%A7%E1%86%AB.jpeg?raw=true
685,tripleS,All,카에데,"['화이팅', '음색', '노래', '데뷔', '라이']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%8F%E1%85%A1%E1%84%8B%E1%85%A6%E1%84%83%E1%85%A6.jpeg?raw=true
686,tripleS,All,코토네,"['데뷔', '노래', '사랑해', '분량', '에볼루션']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%8F%E1%85%A9%E1%84%90%E1%85%A9%E1%84%82%E1%85%A6.jpeg?raw=true
687,tripleS,Cherry Gene,공유빈,"['음악', '와우', '리믹스', '공유']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%80%E1%85%A9%E1%86%BC%E1%84%8B%E1%85%B2%E1%84%87%E1%85%B5%E1%86%AB.jpeg?raw=true
688,tripleS,Cherry Gene,김나경,"['안무가', '버전', '멤버', '댄스', '노래']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%80%E1%85%B5%E1%86%B7%E1%84%82%E1%85%A1%E1%84%80%E1%85%A7%E1%86%BC.jpeg?raw=true
689,tripleS,Cherry Gene,린,"['퀄리티', '찬양', '진심', '유튜브', '원함']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%85%E1%85%B5%E1%86%AB.jpeg?raw=true
690,tripleS,Cherry Gene,정혜린,"['레이', '크아', '노래', '퍼포', '시드']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%8C%E1%85%A5%E1%86%BC%E1%84%92%E1%85%A8%E1%84%85%E1%85%B5%E1%86%AB.jpeg?raw=true
691,tripleS,Cherry Talk,공유빈,"['화이팅', '노력', '사랑해', '소속사', '음방']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%80%E1%85%A9%E1%86%BC%E1%84%8B%E1%85%B2%E1%84%87%E1%85%B5%E1%86%AB.jpeg?raw=true
692,tripleS,Cherry Talk,곽연지,"['노래', '유닛', '크아', '멘션', '체리']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%80%E1%85%AA%E1%86%A8%E1%84%8B%E1%85%A7%E1%86%AB%E1%84%8C%E1%85%B5.jpeg?raw=true
693,tripleS,Cherry Talk,김나경,"['화이팅', '노력', '사랑해', '소속사', '음방']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%80%E1%85%B5%E1%86%B7%E1%84%82%E1%85%A1%E1%84%80%E1%85%A7%E1%86%BC.jpeg?raw=true
694,tripleS,Cherry Talk,김수민,"['뮤비', '크아', '화이팅', '홧팅', '음원']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%80%E1%85%B5%E1%86%B7%E1%84%89%E1%85%AE%E1%84%86%E1%85%B5%E1%86%AB.jpeg?raw=true
695,tripleS,Cherry Talk,김유연,"['역대', '데뷔', '노력', '사랑해', '소속사']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%80%E1%85%B5%E1%86%B7%E1%84%8B%E1%85%B2%E1%84%8B%E1%85%A7%E1%86%AB.jpeg?raw=true
696,tripleS,Cherry Talk,김채연,"['사랑해', '크아', '뮤비', '화이팅', '도입']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%80%E1%85%B5%E1%86%B7%E1%84%8E%E1%85%A2%E1%84%8B%E1%85%A7%E1%86%AB.jpeg?raw=true
697,tripleS,Cherry Talk,니엔,"['유닛', '멘션', '뮤비', '감동', '체리']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%82%E1%85%B5%E1%84%8B%E1%85%A6%E1%86%AB.jpeg?raw=true
698,tripleS,Cherry Talk,린,"['보람', '뮤비', '크아', '활동', '노래']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%85%E1%85%B5%E1%86%AB.jpeg?raw=true
699,tripleS,Cherry Talk,박소현,"['고생', '크아', '노력', '사랑해', '소속사']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%87%E1%85%A1%E1%86%A8%E1%84%89%E1%85%A9%E1%84%92%E1%85%A7%E1%86%AB.jpeg?raw=true
700,tripleS,Cherry Talk,서다현,"['언니', '놀이', '동화', '벚꽃', '곽연']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%89%E1%85%A5%E1%84%83%E1%85%A1%E1%84%92%E1%85%A7%E1%86%AB.jpeg?raw=true
701,tripleS,Cherry Talk,윤서연,"['윤서', '크아', '체리', '동생', '데뷔']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%8B%E1%85%B2%E1%86%AB%E1%84%89%E1%85%A5%E1%84%8B%E1%85%A7%E1%86%AB.jpeg?raw=true
702,tripleS,Cherry Talk,이지우,"['크아', '뮤비', '화이팅', '홧팅', '상큼']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5%E1%84%8B%E1%85%AE.jpeg?raw=true
703,tripleS,Cherry Talk,정혜린,"['음원', '화이팅', '노력', '사랑해', '소속사']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%8C%E1%85%A5%E1%86%BC%E1%84%92%E1%85%A8%E1%84%85%E1%85%B5%E1%86%AB.jpeg?raw=true
704,tripleS,Cherry Talk,지연,"['비주얼', '체리', '동생', '데뷔', '무예']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%8C%E1%85%B5%E1%84%8B%E1%85%A7%E1%86%AB.jpeg?raw=true
705,tripleS,Cherry Talk,카에데,"['음방', '견제', '세력', '블록', '스케줄']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%8F%E1%85%A1%E1%84%8B%E1%85%A6%E1%84%83%E1%85%A6.jpeg?raw=true
706,tripleS,Cherry Talk,코토네,"['크아', '유닛', '멘션', '감동', '뮤비']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%8F%E1%85%A9%E1%84%90%E1%85%A9%E1%84%82%E1%85%A6.jpeg?raw=true
707,tripleS,Door,김유연,"['라씨', '다행']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%80%E1%85%B5%E1%86%B7%E1%84%8B%E1%85%B2%E1%84%8B%E1%85%A7%E1%86%AB.jpeg?raw=true
708,tripleS,Door,김채연,"['노래', '데뷔', '어울림', '멤버', '머리']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%80%E1%85%B5%E1%86%B7%E1%84%8E%E1%85%A2%E1%84%8B%E1%85%A7%E1%86%AB.jpeg?raw=true
709,tripleS,Door,김채원,"['음색', '멤버', '르세라핌']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%80%E1%85%B5%E1%86%B7%E1%84%8E%E1%85%A2%E1%84%8B%E1%85%AF%E1%86%AB.jpeg?raw=true
710,tripleS,Door,니엔,"['민트', '드레스', '감성', '목소리', '발라드']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%82%E1%85%B5%E1%84%8B%E1%85%A6%E1%86%AB.jpeg?raw=true
711,tripleS,Door,린,"['고음', '드레스', '민트', '가게', '우산']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%85%E1%85%B5%E1%86%AB.jpeg?raw=true
712,tripleS,Door,서다현,"['비주얼', '우산', '노래', '고음', '보컬']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%89%E1%85%A5%E1%84%83%E1%85%A1%E1%84%92%E1%85%A7%E1%86%AB.jpeg?raw=true
713,tripleS,Door,이지우,"['목소리', '음색', '노래', '발라드', '비쥬']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B5%E1%84%8B%E1%85%AE.jpeg?raw=true
714,tripleS,Door,정혜린,"['목소리', '발라드', '트리플에스', '솔로', '정면']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%8C%E1%85%A5%E1%86%BC%E1%84%92%E1%85%A8%E1%84%85%E1%85%B5%E1%86%AB.jpeg?raw=true
715,tripleS,Door,지연,"['어울림', '노래', '혼자', '유닛', '새끼']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%8C%E1%85%B5%E1%84%8B%E1%85%A7%E1%86%AB.jpeg?raw=true
716,tripleS,Door,카에데,"['예술', '목소리', '라이', '음색', '멤버']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%8F%E1%85%A1%E1%84%8B%E1%85%A6%E1%84%83%E1%85%A6.jpeg?raw=true
717,tripleS,Generation,공유빈,"['노래', '데뷔', '트리플에스', '화이팅', '유닛']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%80%E1%85%A9%E1%86%BC%E1%84%8B%E1%85%B2%E1%84%87%E1%85%B5%E1%86%AB.jpeg?raw=true
718,tripleS,Generation,김나경,"['데뷔', '무대', '트리플에스', '사랑해', '노래']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%90%E1%85%B3%E1%84%85%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3_%E1%84%80%E1%85%B5%E1%86%B7%E1%84%82%E1%85%A1%E1%84%80%E1%85%A7%E1%86%BC.jpeg?raw=true
