group,title,member,keyword,thumbnail
FIFTY FIFTY,Higher,새나,"['노래', '분량', '죽음', '애가', '보컬']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5_%E1%84%89%E1%85%A2%E1%84%82%E1%85%A1_%E1%84%90%E1%85%A1%E1%86%AF%E1%84%90%E1%85%AC.jpeg?raw=true
FIFTY FIFTY,Higher,시오,"['보컬', '음색', '멤버', '노래', '아이돌']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5_%E1%84%89%E1%85%B5%E1%84%8B%E1%85%A9_%E1%84%90%E1%85%A1%E1%86%AF%E1%84%90%E1%85%AC.jpeg?raw=true
FIFTY FIFTY,Higher,아란,"['음색', '목소리', '보컬', '노래', '멤버']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5_%E1%84%8B%E1%85%A1%E1%84%85%E1%85%A1%E1%86%AB_%E1%84%90%E1%85%A1%E1%86%AF%E1%84%90%E1%85%AC.jpeg?raw=true
FIFTY FIFTY,Higher,아테나,"['출발', '전환', '전달', '응원', '요로']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5_%E1%84%8B%E1%85%A1%E1%84%90%E1%85%A6%E1%84%82%E1%85%A1.jpeg?raw=true
FIFTY FIFTY,Higher,예원,"['출발', '전환', '전달', '응원', '요로']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5_%E1%84%8B%E1%85%A8%E1%84%8B%E1%85%AF%E1%86%AB.jpeg?raw=true
FIFTY FIFTY,Higher,키나,"['노래', '화이팅', '파트', '응원', '음색']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5_%E1%84%8F%E1%85%B5%E1%84%82%E1%85%A1.jpeg?raw=true
FIFTY FIFTY,Higher,하나,"['노래', '뮤비', '대표', '투자', '스타일']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5_%E1%84%92%E1%85%A1%E1%84%82%E1%85%A1.jpeg?raw=true
FIFTY FIFTY,Lovin' Me,문샤넬,"['프로', '최근', '주축', '음색', '유일']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5_%E1%84%86%E1%85%AE%E1%86%AB%E1%84%89%E1%85%A3%E1%84%82%E1%85%A6%E1%86%AF.jpeg?raw=true
FIFTY FIFTY,Lovin' Me,새나,"['노래', '화이팅', '텔미', '곡임', '듀엣곡']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5_%E1%84%89%E1%85%A2%E1%84%82%E1%85%A1_%E1%84%90%E1%85%A1%E1%86%AF%E1%84%90%E1%85%AC.jpeg?raw=true
FIFTY FIFTY,Lovin' Me,시오,"['노래', '목소리', '데뷔', '보컬', '텔미']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5_%E1%84%89%E1%85%B5%E1%84%8B%E1%85%A9_%E1%84%90%E1%85%A1%E1%86%AF%E1%84%90%E1%85%AC.jpeg?raw=true
FIFTY FIFTY,Lovin' Me,아란,"['텔미', '음색', '노래', '화이팅', '보컬']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5_%E1%84%8B%E1%85%A1%E1%84%85%E1%85%A1%E1%86%AB_%E1%84%90%E1%85%A1%E1%86%AF%E1%84%90%E1%85%AC.jpeg?raw=true
FIFTY FIFTY,Lovin' Me,키나,"['화이팅', '노래', '텔미', '분량', '배신']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5_%E1%84%8F%E1%85%B5%E1%84%82%E1%85%A1.jpeg?raw=true
FIFTY FIFTY,Lovin' Me,하나,"['노래', '큐피드', '앨범', '음악', '멤버']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5_%E1%84%92%E1%85%A1%E1%84%82%E1%85%A1.jpeg?raw=true
FIFTY FIFTY,SOS,문샤넬,"['피프티', '응원', '데뷔', '노래', '화이팅']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5_%E1%84%86%E1%85%AE%E1%86%AB%E1%84%89%E1%85%A3%E1%84%82%E1%85%A6%E1%86%AF.jpeg?raw=true
FIFTY FIFTY,SOS,아테나,"['피프티', '음색', '노래', '화이팅', '사랑해']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5_%E1%84%8B%E1%85%A1%E1%84%90%E1%85%A6%E1%84%82%E1%85%A1.jpeg?raw=true
FIFTY FIFTY,SOS,예원,"['피프티', '노래', '화이팅', '응원', '멤버']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5_%E1%84%8B%E1%85%A8%E1%84%8B%E1%85%AF%E1%86%AB.jpeg?raw=true
FIFTY FIFTY,SOS,키나,"['노래', '피프티', '멤버', '응원', '화이팅']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5_%E1%84%8F%E1%85%B5%E1%84%82%E1%85%A1.jpeg?raw=true
FIFTY FIFTY,SOS,하나,"['노래', '피프티', '멤버', '하나요', '대표']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5_%E1%84%92%E1%85%A1%E1%84%82%E1%85%A1.jpeg?raw=true
FIFTY FIFTY,Starry Night,문샤넬,"['피프티', '노래', '응원', '대표', '화이팅']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5_%E1%84%86%E1%85%AE%E1%86%AB%E1%84%89%E1%85%A3%E1%84%82%E1%85%A6%E1%86%AF.jpeg?raw=true
FIFTY FIFTY,Starry Night,아테나,"['피프티', '노래', '응원', '대표', '멤버']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5_%E1%84%8B%E1%85%A1%E1%84%90%E1%85%A6%E1%84%82%E1%85%A1.jpeg?raw=true
FIFTY FIFTY,Starry Night,예원,"['피프티', '노래', '응원', '대표', '화이팅']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5_%E1%84%8B%E1%85%A8%E1%84%8B%E1%85%AF%E1%86%AB.jpeg?raw=true
FIFTY FIFTY,Starry Night,키나,"['피프티', '노래', '응원', '멤버', '대표']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5_%E1%84%8F%E1%85%B5%E1%84%82%E1%85%A1.jpeg?raw=true
FIFTY FIFTY,Starry Night,하나,"['생일', '노래', '피프티', '멤버', '응원']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5%E1%84%91%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B5_%E1%84%92%E1%85%A1%E1%84%82%E1%85%A1.jpeg?raw=true
ITZY,All,류진,"['노래', '사랑해', '뮤비', '파트', '컨셉']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%85%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB.jpeg?raw=true
ITZY,All,리아,"['노래', '사랑해', '목소리', '음색', '파트']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%85%E1%85%B5%E1%84%8B%E1%85%A1.jpeg?raw=true
ITZY,All,예지,"['사랑해', '노래', '머리', '언니', '매력']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8B%E1%85%A8%E1%84%8C%E1%85%B5.jpeg?raw=true
ITZY,All,유나,"['사랑해', '노래', '파트', '언니', '달라']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8B%E1%85%B2%E1%84%82%E1%85%A1.jpeg?raw=true
ITZY,All,채령,"['파트', '데뷔', '채연', '사랑해', '노래']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8E%E1%85%A2%E1%84%85%E1%85%A7%E1%86%BC.jpeg?raw=true
ITZY,BET ON ME,류진,"['노래', '사랑해', '연기', '보컬', '음색']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%85%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB.jpeg?raw=true
ITZY,BET ON ME,리아,"['사랑해', '목소리', '금발', '머리', '보컬']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%85%E1%85%B5%E1%84%8B%E1%85%A1.jpeg?raw=true
ITZY,BET ON ME,예지,"['노래', '사랑해', '최애', '달리기', '장면']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8B%E1%85%A8%E1%84%8C%E1%85%B5.jpeg?raw=true
ITZY,BET ON ME,유나,"['노래', '사랑해', '음색', '파트', '미모']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8B%E1%85%B2%E1%84%82%E1%85%A1.jpeg?raw=true
ITZY,BET ON ME,채령,"['사랑해', '노래', '보컬', '멤버', '목소리']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8E%E1%85%A2%E1%84%85%E1%85%A7%E1%86%BC.jpeg?raw=true
ITZY,BORN TO BE,류진,"['사랑해', '크러쉬', '노래', '불타', '파트']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%85%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB.jpeg?raw=true
ITZY,BORN TO BE,리아,"['사랑해', '노래', '멤버', '회복', '나은']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%85%E1%85%B5%E1%84%8B%E1%85%A1.jpeg?raw=true
ITZY,BORN TO BE,예지,"['사랑해', '컴백', '해리', '준비', '솔로']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8B%E1%85%A8%E1%84%8C%E1%85%B5.jpeg?raw=true
ITZY,BORN TO BE,유나,"['사랑해', '비주얼', '목소리', '컨셉', '해리']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8B%E1%85%B2%E1%84%82%E1%85%A1.jpeg?raw=true
ITZY,BORN TO BE,채령,"['사랑해', '해리', '파트', '멤버', '웅장']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8E%E1%85%A2%E1%84%85%E1%85%A7%E1%86%BC.jpeg?raw=true
ITZY,Boys Like You,류진,"['노래', '사랑해', '미국', '팝송', '영어']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%85%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB.jpeg?raw=true
ITZY,Boys Like You,리아,"['음색', '노래', '보컬', '표정', '질투']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%85%E1%85%B5%E1%84%8B%E1%85%A1.jpeg?raw=true
ITZY,Boys Like You,예지,"['목소리', '사랑해', '파트', '허버', '질리']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8B%E1%85%A8%E1%84%8C%E1%85%B5.jpeg?raw=true
ITZY,Boys Like You,유나,"['사랑해', '센터', '전설', '표정', '미녀']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8B%E1%85%B2%E1%84%82%E1%85%A1.jpeg?raw=true
ITZY,Boys Like You,채령,"['고음', '보컬', '노래', '공주', '예뽀']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8E%E1%85%A2%E1%84%85%E1%85%A7%E1%86%BC.jpeg?raw=true
ITZY,CAKE,류진,"['노래', '사랑해', '중독', '응원', '활동']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%85%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB.jpeg?raw=true
ITZY,CAKE,리아,"['사랑해', '노래', '금발', '활동', '목소리']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%85%E1%85%B5%E1%84%8B%E1%85%A1.jpeg?raw=true
ITZY,CAKE,예지,"['사랑해', '목소리', '노래', '퍼펙트', '양갈래']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8B%E1%85%A8%E1%84%8C%E1%85%B5.jpeg?raw=true
ITZY,CAKE,유나,"['사랑해', '노래', '멤버', '화이팅', '파트']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8B%E1%85%B2%E1%84%82%E1%85%A1.jpeg?raw=true
ITZY,CAKE,채령,"['사랑해', '노래', '화이팅', '목소리', '컴백']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8E%E1%85%A2%E1%84%85%E1%85%A7%E1%86%BC.jpeg?raw=true
ITZY,Cheshire,류진,"['노래', '머리', '단발', '표정', '헤어']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%85%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB.jpeg?raw=true
ITZY,Cheshire,리아,"['목소리', '노래', '활동', '연기', '고음']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%85%E1%85%B5%E1%84%8B%E1%85%A1.jpeg?raw=true
ITZY,Cheshire,예지,"['보컬', '체셔', '사랑해', '표정', '컴백']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8B%E1%85%A8%E1%84%8C%E1%85%B5.jpeg?raw=true
ITZY,Cheshire,유나,"['생일', '사랑해', '목소리', '활동', '노래']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8B%E1%85%B2%E1%84%82%E1%85%A1.jpeg?raw=true
ITZY,Cheshire,채령,"['사랑해', '컴백', '왤케', '노래', '미모']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8E%E1%85%A2%E1%84%85%E1%85%A7%E1%86%BC.jpeg?raw=true
ITZY,ICY,류진,"['노래', '사랑해', '중독', '달라', '얼굴']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%85%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB.jpeg?raw=true
ITZY,ICY,리아,"['사랑해', '노래', '민지', '파트', '공주']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%85%E1%85%B5%E1%84%8B%E1%85%A1.jpeg?raw=true
ITZY,ICY,예지,"['사랑해', '언니', '머리', '노래', '존예']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8B%E1%85%A8%E1%84%8C%E1%85%B5.jpeg?raw=true
ITZY,ICY,유나,"['사랑해', '언니', '노래', '존예', '금발']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8B%E1%85%B2%E1%84%82%E1%85%A1.jpeg?raw=true
ITZY,ICY,채령,"['파트', '사랑해', '노래', '언니', '달라']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8E%E1%85%A2%E1%84%85%E1%85%A7%E1%86%BC.jpeg?raw=true
ITZY,LOCO,류진,"['노래', '장발', '사랑해', '머리', '지수']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%85%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB.jpeg?raw=true
ITZY,LOCO,리아,"['사랑해', '지수', '학폭', '뮤비', '노래']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%85%E1%85%B5%E1%84%8B%E1%85%A1.jpeg?raw=true
ITZY,LOCO,예지,"['사랑해', '고양이', '노래', '머리', '중독']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8B%E1%85%A8%E1%84%8C%E1%85%B5.jpeg?raw=true
ITZY,LOCO,유나,"['사랑해', '지수', '미모', '노래', '파트']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8B%E1%85%B2%E1%84%82%E1%85%A1.jpeg?raw=true
ITZY,LOCO,채령,"['사랑해', '파트', '지수', '분량', '노래']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8E%E1%85%A2%E1%84%85%E1%85%A7%E1%86%BC.jpeg?raw=true
ITZY,Mr. Vampire,류진,"['노래', '목소리', '음색', '보컬', '사랑해']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%85%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB.jpeg?raw=true
ITZY,Mr. Vampire,리아,"['노래', '목소리', '컴백', '지수', '사랑해']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%85%E1%85%B5%E1%84%8B%E1%85%A1.jpeg?raw=true
ITZY,Mr. Vampire,예지,"['사랑해', '노래', '보컬', '애드립', '언니']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8B%E1%85%A8%E1%84%8C%E1%85%B5.jpeg?raw=true
ITZY,Mr. Vampire,유나,"['사랑해', '검스', '멤버', '보컬', '충격']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8B%E1%85%B2%E1%84%82%E1%85%A1.jpeg?raw=true
ITZY,Mr. Vampire,채령,"['고음', '목소리', '사랑해', '노래', '보컬']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%8E%E1%85%A2%E1%84%85%E1%85%A7%E1%86%BC.jpeg?raw=true
ITZY,None of My Business,류진,"['노래', '목소리', '보컬', '음색', '사랑해']",https://github.com/2024-NIPA-google-trendpop/youtube_dashboard/blob/main/artist_image/%E1%84%8B%E1%85%B5%E1%86%BB%E1%84%8C%E1%85%B5_%E1%84%85%E1%85%B2%E1%84%8C%E1%85%B5%E1%86%AB.jpeg?raw=true
